upstream_row,upstream_col,downstream_row,downstream_col,contribution,slope
69,127,70,128,1,0.14055769920049888
75,116,76,117,1,0.10419960509016782
70,125,71,126,1,0.13550673011931422
89,117,88,118,1,0.1359760164943309
112,129,112,130,1,
111,129,110,130,1,0.12346414441822379
65,133,66,134,1,0.12066722929470701
79,110,78,111,1,0.2645937867851796
66,132,67,133,1,0.11426035382020348
87,116,86,117,1,0.15127015773238353
110,129,109,130,1,0.13513692210480283
81,113,80,114,1,0.18790705693506796
68,129,69,130,1,0.1313528737198309
85,115,84,116,1,0.13128925319961107
101,125,100,126,1,0.23544389126563847
74,118,75,119,1,0.10630512827793553
79,107,78,108,1,0.09147636872989494
79,108,78,109,1,0.20225094306359612
95,121,94,122,1,0.2286102664063099
73,120,74,121,1,0.12435799414928453
78,114,79,113,1,0.2881031660407909
83,114,82,115,1,0.10008347323584374
77,115,78,116,1,0.10796225663388587
109,129,108,130,1,0.13487463102466168
104,127,103,128,1,0.19489772945463443
75,117,76,118,1,0.10494765101399967
72,122,73,123,1,0.14442072428800545
91,119,90,120,1,0.16690172908980117
98,123,97,124,1,0.22618481779887273
82,114,81,115,1,0.10742182299222554
71,124,72,125,1,0.1375110478274016
88,117,87,118,1,0.12741594434746956
93,120,92,121,1,0.18948521584392028
106,128,105,129,1,0.17045964646163028
84,115,83,116,1,0.10474211465638561
67,131,68,132,1,0.11712342342306192
70,126,71,127,1,0.13979935569074195
78,108,78,109,1,0.20030128589256296
78,113,79,113,1,0.3571464637005874
69,128,70,129,1,0.1399772570918112
89,118,88,119,1,0.12864142512229945
108,129,107,130,1,0.14246036785333221
76,116,77,117,1,0.10332926515793532
74,119,75,120,1,0.10361893825611192
86,116,85,117,1,0.13793970315623622
68,130,69,131,1,0.12469711669442754
66,133,67,134,1,0.12333947033081853
75,118,76,119,1,0.09658247227515034
73,121,74,122,1,0.13273429482453672
102,126,101,127,1,0.21463150803398126
78,115,79,114,1,0.20213830457160376
99,124,98,125,1,0.21299261144926365
65,134,66,135,1,
83,115,82,116,1,0.09127903714912858
96,122,95,123,1,0.21635706324064422
90,119,89,120,1,0.15880706513941395
67,132,68,132,1,0.10641342798902527
111,130,110,131,1,0.12115390531282898
71,125,72,126,1,0.1283514476407351
77,116,78,117,1,0.10763099120189787
112,130,111,131,1,
107,129,106,130,1,0.15020430415345773
72,123,73,124,1,0.12284344369059047
81,114,80,115,1,0.27089174750723355
85,116,85,117,1,0.11346868395949535
70,127,71,128,1,0.13693807436604638
78,109,78,110,1,0.10097615568883324
105,128,104,129,1,0.1689449325526932
69,129,70,130,1,0.12432853874762376
74,120,75,121,1,0.11619155036871162
87,117,86,118,1,0.13140785968267482
79,111,79,112,1,0.2947920087213948
84,116,83,117,1,0.08895450536158439
76,117,77,118,1,0.1040457918776978
94,121,93,122,1,0.19239510653033776
110,130,109,131,1,0.1281837905372674
103,127,102,128,1,0.18572716121307706
68,131,69,132,1,0.10122394672732028
73,122,74,123,1,0.10952225871711634
88,118,87,119,1,0.12805200979500733
82,115,81,116,1,0.11729545668133169
78,116,79,117,1,0.18688928284537687
75,119,76,120,1,0.10015426715468466
92,120,91,121,1,0.17697439629685827
100,125,99,126,1,0.2056981561686711
76,118,77,119,1,0.09354656083144398
109,130,108,131,1,0.1343772175690454
72,124,73,125,1,0.11281522672640605
97,123,96,124,1,0.2014569251678829
67,133,68,134,1,0.08156984791346157
71,126,72,127,1,0.11810068434724853
69,130,70,131,1,0.11038417749835282
83,116,82,117,1,0.09072152139356307
89,119,88,120,1,0.13529502395141643
70,128,71,129,1,0.11805365148832797
68,133,69,134,1,0.08962972987044493
74,121,75,122,1,0.11001621152107621
68,132,69,133,1,0.07982520381808768
66,134,67,135,1,0.1051555781056023
73,123,74,124,1,0.10372598552595463
86,117,85,118,1,0.11413810243053113
106,129,105,130,1,0.14659835883651737
93,121,92,122,1,0.16824581417838488
91,120,90,121,1,0.16020922980267122
108,130,107,131,1,0.12791699779705928
95,122,94,123,1,0.18761193171119256
72,125,73,126,1,0.12209403190956761
78,110,78,111,1,0.1494596059270643
104,128,103,129,1,0.168242922525658
98,124,97,125,1,0.18826452518314118
75,120,76,121,1,0.10600509516986567
77,117,78,118,1,0.09040298238813521
87,118,86,119,1,0.11634204966460501
101,126,100,127,1,0.1878102913792991
84,117,83,118,1,0.07040343723763896
74,122,75,123,1,0.11216530287479178
76,119,77,120,1,0.09546079360730347
71,127,72,128,1,0.1182876725485377
85,117,85,118,1,0.08754725129036676
69,131,70,132,1,0.10708276852473346
81,115,80,116,1,0.26050557895199966
70,129,71,130,1,0.10807283974313488
66,135,67,136,1,
111,131,110,132,1,
102,127,101,128,1,0.16546693010259209
67,134,68,135,1,0.0775735232774981
107,130,106,131,1,0.14076356078231883
82,116,81,117,1,0.13365168754715345
83,117,82,118,1,0.07316594911638842
105,129,104,130,1,0.14151828145261816
80,113,80,114,1,0.38914758072317535
77,118,78,119,1,0.09506463522099409
88,119,87,120,1,0.12987173371103256
99,125,98,126,1,0.18111997945690886
73,124,74,125,1,0.12271489128988894
90,120,89,121,1,0.14556681609585492
96,123,95,124,1,0.17838487929662922
110,131,109,132,1,0.10772256755415406
78,117,79,118,1,0.14805337526279497
78,112,79,113,1,0.2874993525640633
72,126,73,127,1,0.13014106156015987
69,132,70,133,1,0.09970745094521093
70,130,71,131,1,0.11225185482553225
71,128,72,129,1,0.1059894037674766
84,118,85,119,1,0.05906294264088248
103,128,102,129,1,0.1543738630399289
67,135,68,136,1,0.055618299214763176
92,121,91,122,1,0.1532651782827287
94,122,93,123,1,0.16314614015674367
75,121,76,122,1,0.11612802763566143
86,118,85,119,1,0.09982553622856624
109,131,108,132,1,0.11409287016741779
77,119,78,120,1,0.0951011548737477
85,118,85,119,1,0.08019438265286026
74,123,75,124,1,0.12879987454710562
68,134,69,135,1,0.09242434719730183
76,120,77,121,1,0.09806232217910625
83,118,82,119,1,0.07239333899499649
89,120,88,121,1,0.1384622425297145
67,136,68,137,1,
100,126,99,127,1,0.16566826285142103
82,117,81,118,1,0.20408265026779732
69,133,70,134,1,0.12524651936917486
106,130,105,131,1,0.13825398314535606
78,111,79,112,1,0.18271812066993617
101,127,100,128,1,0.1491525877981375
97,124,96,125,1,0.16958192639781178
87,119,86,120,1,0.12519615566576753
108,131,107,132,1,0.11472483118367637
79,112,79,113,1,0.24733995049175095
71,129,72,130,1,0.11733040096741852
104,129,103,130,1,0.13998374099793587
68,135,69,136,1,0.05882838027909479
72,127,73,128,1,0.13026912591281992
73,125,74,126,1,0.13587711191164664
77,120,78,121,1,0.11644725674329275
78,118,79,119,1,0.198835843294531
70,131,71,132,1,0.1092068854223816
98,125,97,126,1,0.17035041265295328
91,121,90,122,1,0.15985359648716993
75,122,76,123,1,0.13793404260506276
84,119,85,120,1,0.08582104823248997
68,136,69,137,1,0.0482648265475579
95,123,94,124,1,0.1655567578608572
110,132,109,133,1,
93,122,92,123,1,0.1694614035377858
69,134,70,135,1,0.07841180538752147
83,119,82,120,1,0.09202544406944616
74,124,75,125,1,0.13496934434823532
88,120,87,121,1,0.13918015096306485
70,132,71,133,1,0.10274899270174552
82,118,81,119,1,0.18712447864292056
68,137,69,138,1,
102,128,101,129,1,0.15609865947683665
72,128,73,129,1,0.12083991927013069
71,130,72,131,1,0.11284733510674022
105,130,104,131,1,0.1384525805668216
107,131,106,132,1,0.13259885619836081
86,119,86,120,1,0.11273442183527961
76,121,77,122,1,0.12926669814869435
109,132,108,133,1,0.10649636339319224
69,135,70,135,1,0.05613094247495067
90,121,89,122,1,0.1555024892772202
85,119,86,120,1,0.10233675663474105
69,136,70,137,1,0.046871888186559546
78,119,79,120,1,0.17974963692034376
81,116,80,117,1,0.2822518577302908
79,115,80,116,1,0.2535865770091302
99,126,98,127,1,0.1702274107288099
73,126,74,127,1,0.14026872987271816
103,129,102,130,1,0.15448951804788177
75,123,76,124,1,0.13749386974576103
69,137,70,138,1,0.04044931670641677
96,124,95,125,1,0.16959679223545238
108,132,107,133,1,0.11407666602169651
70,133,71,134,1,0.10060074550227371
69,138,70,139,1,
92,122,91,123,1,0.16739168135272212
71,131,72,132,1,0.10038183682657298
89,121,88,122,1,0.15839607397078817
70,136,71,137,1,0.05647795974226895
70,134,71,135,1,0.07504802678920736
70,135,71,135,1,0.06580077968885013
94,123,93,124,1,0.1732769245409415
100,127,99,128,1,0.17645488526459743
87,120,86,121,1,0.14276746599263776
106,131,105,132,1,0.13032100680634082
74,125,75,126,1,0.13210390328216276
78,120,79,121,1,0.1830799853648095
82,119,81,120,1,0.21419750025885864
97,125,96,126,1,0.17618822355100036
104,130,103,131,1,0.14580807887962483
84,120,85,121,1,0.10819957659339352
72,129,73,130,1,0.11677059007191146
70,137,71,138,1,0.05585789213763225
101,128,100,129,1,0.17855929105670537
79,116,80,117,1,0.24222613558118739
79,117,80,118,1,0.23431208092323919
83,120,82,121,1,0.10414676862276585
71,132,72,133,1,0.10225935893645753
73,127,74,128,1,0.11872147411409248
76,122,77,123,1,0.14110772234946353
70,138,71,139,1,0.06176374476302169
77,121,78,122,1,0.14032332433821113
72,130,73,131,1,0.10298589695341383
107,132,106,133,1,0.12444234139067159
75,124,76,125,1,0.1411287667677571
70,139,71,139,1,
73,128,74,129,1,0.12460478170480775
109,133,108,134,1,
95,124,94,125,1,0.17184520810027723
105,131,104,132,1,0.13126542233680027
88,121,87,122,1,0.1543424633287085
85,120,85,121,1,0.10710388799279119
86,120,85,121,1,0.10563416244168523
70,140,71,139,1,
71,133,72,133,1,0.08431186257803
102,129,101,130,1,0.15841956671637947
98,126,97,127,1,0.17789331933623095
71,136,72,137,1,0.06499946766529893
93,123,92,124,1,0.1718846358096175
91,122,90,123,1,0.16316998437555824
71,134,72,133,1,0.06864083445949277
79,114,80,115,1,0.26868645078167364
71,140,72,139,1,0.0335411561423659
74,126,75,127,1,0.12647175638350475
71,135,72,135,1,0.06930392883121181
71,137,72,138,1,0.06778036409897664
82,120,81,121,1,0.23903876026347934
72,131,73,132,1,0.09960316738018264
78,121,79,122,1,0.15928353241183196
108,133,107,134,1,0.11360671521711946
71,141,72,140,1,
79,113,80,114,1,0.1315219804085017
99,127,98,128,1,0.16618413695791626
76,123,77,124,1,0.13239673880377162
103,130,102,131,1,0.1509224235250663
73,129,74,130,1,0.1068973252004325
71,138,72,138,1,0.059550620795409424
71,139,72,138,1,0.04467634443820487
72,141,73,140,1,
80,114,80,115,1,0.259867285163967
106,132,105,133,1,0.1150418903868686
96,125,95,126,1,0.17354860705807182
90,122,89,123,1,0.16528871743992482
75,125,76,126,1,0.1408209687695839
83,121,82,122,1,0.10800826351112996
84,121,85,122,1,0.1133755084776398
74,127,75,128,1,0.11316286745615632
72,132,73,132,1,0.10165408554465989
72,136,73,137,1,0.07723762036821043
72,140,73,139,1,0.06016237876762301
73,130,74,131,1,0.11735480708552601
72,134,73,135,1,0.07268565189313496
87,121,86,122,1,0.1423702559621793
104,131,103,132,1,0.14278109389048405
72,135,73,136,1,0.06748035892554924
72,139,73,138,1,0.05026027387525027
72,137,73,138,1,0.07717406150656209
92,123,91,124,1,0.15927059213652997
72,133,73,132,1,0.0754081109903813
77,122,78,123,1,0.11177035092263676
86,121,86,122,1,0.10883111758312579
100,128,99,129,1,0.1674873136909411
94,124,93,125,1,0.16843837652023697
107,133,106,134,1,0.09992095059898548
72,138,73,138,1,0.06871011409095366
80,115,80,116,1,0.09846032605071772
85,121,86,122,1,0.11086540095570112
89,122,88,123,1,0.16667814061441855
101,129,100,130,1,0.15923989475220718
97,126,96,127,1,0.17117155167891018
105,132,104,133,1,0.130272585669096
76,124,77,125,1,0.1341346533359921
73,131,74,132,1,0.10703403942839643
74,128,75,129,1,0.130145231764951
73,141,74,140,1,
108,134,107,135,1,
102,130,101,131,1,0.14741846714827817
78,122,79,123,1,0.14108064077646235
79,118,80,119,1,0.26421315343750923
73,140,74,139,1,0.0683105133532373
75,126,76,127,1,0.13148261390505073
106,133,105,134,1,0.10799382402234171
73,139,74,138,1,0.07561081914476935
79,119,80,120,1,0.26227450250811946
80,116,80,117,1,0.05621794643753525
81,117,80,118,1,0.23067586462935427
98,127,97,128,1,0.16386520049359052
77,123,78,124,1,0.12593358145721764
95,125,94,126,1,0.16887467818557994
88,122,87,123,1,0.1538510998317135
91,123,90,124,1,0.14999592921139884
74,129,75,130,1,0.1182984454259105
107,134,106,135,1,0.10590733729598184
81,118,80,119,1,0.2417078989040468
83,122,84,123,1,0.09085896609020389
73,133,74,134,1,0.07501305117958551
82,121,81,121,1,0.2612355406259896
73,134,74,135,1,0.08650424457278469
103,131,102,132,1,0.14342685561275512
73,135,74,136,1,0.08658395212033933
73,132,74,132,1,0.09222243930436955
73,136,74,137,1,0.09358754637432952
84,122,85,123,1,0.1036311840622489
93,124,92,125,1,0.16228729701721983
73,137,74,137,1,0.09222916828484906
99,128,98,129,1,0.15881915063273308
75,127,76,128,1,0.12905787567949012
73,138,74,137,1,0.07571108737059219
76,125,77,126,1,0.13267726345945682
104,132,103,133,1,0.1306429883223077
79,120,80,121,1,0.25202902543786143
100,129,99,130,1,0.1470286434173226
80,117,80,118,1,0.13517603043835152
74,130,75,131,1,0.11606631689737743
96,126,95,127,1,0.15520447660154504
74,140,75,139,1,
90,123,89,124,1,0.15555944646441835
101,130,100,131,1,0.15016166642044318
77,124,78,125,1,0.14456680843913253
87,122,86,123,1,0.14045275534686372
92,124,91,125,1,0.14766596697978124
82,122,81,121,1,0.17624636756779993
85,122,86,123,1,0.11017143166243142
86,122,86,123,1,0.12904411826416343
105,133,104,134,1,0.11098159539956366
74,131,75,131,1,0.09890563607684481
97,127,96,128,1,0.1512080618467999
74,139,75,138,1,0.0983957595970008
106,134,105,135,1,0.11537362207968488
94,125,93,126,1,0.15867350325466226
83,123,84,124,1,0.0826486974963249
74,133,75,134,1,0.07803381110066618
82,123,81,122,1,0.06391130902524489
79,121,80,122,1,0.2610774153365818
75,128,76,129,1,0.11681976266539404
74,132,75,133,1,0.07212159705320886
102,131,101,132,1,0.14451897762363805
74,138,75,137,1,0.08838160371088659
74,134,75,135,1,0.08189043905135714
74,135,75,135,1,0.09026484929552613
74,136,75,137,1,0.06994822023465327
76,126,77,127,1,0.12477618733050429
108,135,107,136,1,
79,122,80,123,1,0.28816557406223203
78,123,79,124,1,0.20706077805959444
89,123,88,124,1,0.155125803946194
84,123,85,124,1,0.10097761542151285
75,129,76,130,1,0.10084686231967409
81,119,80,120,1,0.2659167931327932
74,137,75,137,1,0.09482576107976759
103,132,102,133,1,0.13461191046742094
98,128,97,129,1,0.15440222325457714
105,134,104,135,1,0.09664062512817168
77,125,78,126,1,0.11944104578439307
104,133,103,134,1,0.10961550866930378
107,135,106,136,1,0.14036889769966196
91,124,90,125,1,0.15037268029944292
95,126,94,127,1,0.15542129919872197
88,123,87,124,1,0.1538808063122817
75,130,76,131,1,0.0800440630053533
75,140,76,139,1,
99,129,98,130,1,0.15513620232693404
76,127,77,127,1,0.13526896015115145
75,132,76,133,1,0.07163414229272541
75,136,76,137,1,0.0931115406390952
96,127,95,128,1,0.14955709602398762
75,131,76,132,1,0.0786154190211144
93,125,92,126,1,0.15445841819248726
75,133,76,134,1,0.08540329034003538
82,124,81,125,1,0.09017648083359896
100,130,99,131,1,0.14972005423235243
85,123,86,124,1,0.11295060402889594
83,124,84,125,1,0.0831629526849053
75,134,76,135,1,0.08302338567673187
81,123,80,124,1,0.23256696846898647
75,139,76,138,1,0.10058850842958705
106,135,105,136,1,0.11727758419081276
76,128,77,127,1,0.09711896134940623
75,135,76,136,1,0.08937676048399762
101,131,100,132,1,0.13669834156643343
80,118,80,119,1,0.11236312873577349
104,134,103,135,1,0.10446305792530261
76,129,77,128,1,0.08375200790795707
87,123,87,124,1,0.13420048807361662
90,124,89,125,1,0.1431712457284636
75,138,76,137,1,0.09474330568556136
86,123,87,124,1,0.12543762589174753
102,132,101,133,1,0.1236597190541717
76,130,77,129,1,0.06817963917122281
77,126,78,127,1,0.12914464098565787
84,124,85,125,1,0.09813181915798586
92,125,91,126,1,0.13539653382068553
97,128,96,129,1,0.15142418133725546
75,137,76,137,1,0.0896734308924605
78,124,79,125,1,0.24491153859974316
94,126,93,127,1,0.1527186593277824
103,133,102,134,1,0.10827791165580325
105,135,104,136,1,0.12027799693892526
78,125,79,126,1,0.23844385093112946
76,131,77,132,1,0.06064091946570426
81,124,80,124,1,0.21903053239139522
76,132,77,133,1,0.076286582362605
98,129,97,130,1,0.1418410938075405
81,120,80,121,1,0.24928636572572954
83,125,84,126,1,0.0748794236172507
89,124,88,125,1,0.14486328754428893
82,125,81,126,1,0.08847729269993747
76,133,77,134,1,0.07291474826948648
95,127,94,128,1,0.13969165074212195
100,131,99,132,1,0.11761013704938424
76,134,77,135,1,0.07773253761269373
99,130,98,131,1,0.12560369261690152
76,139,77,138,1,
91,125,90,126,1,0.12231478130464062
80,119,80,120,1,0.0787435625215781
103,134,102,135,1,0.12814190757730215
84,125,85,126,1,0.08869050972073154
107,136,106,137,1,
77,130,78,131,1,0.07120169245095735
77,131,78,131,1,0.07307245439670164
77,129,78,128,1,0.07314650747140389
85,124,86,125,1,0.09841107557103412
101,132,100,133,1,0.1279473262103752
77,128,78,127,1,0.08261167602834224
76,135,77,136,1,0.08815561577600659
104,135,103,136,1,0.13366497324807958
76,138,77,137,1,0.08796563461702776
77,127,78,127,1,0.15151182255613646
102,133,101,134,1,0.1305740558384911
80,120,80,121,1,0.11955782666547467
96,128,95,129,1,0.1426651739623379
76,136,77,137,1,0.11703316361216604
88,124,87,125,1,0.14047919155703403
76,137,77,137,1,0.08757400726386153
106,136,105,137,1,0.11991863639517014
93,126,92,127,1,0.12010218992848246
77,132,78,133,1,0.06865039230180518
77,133,78,134,1,0.0609274171356891
81,125,80,124,1,0.15981497052817267
78,126,79,127,1,0.25934017306017165
92,126,91,127,1,0.11447412893960164
83,126,84,127,1,0.07605486626413023
86,124,87,125,1,0.1036988434614135
90,125,89,126,1,0.12885053601970914
77,134,78,135,1,0.07885423355625147
87,124,87,125,1,0.10713166224204267
99,131,98,132,1,0.1296147886823315
82,126,81,127,1,0.0763834066862909
85,125,86,126,1,0.09441712946254607
97,129,96,130,1,0.1349172303069721
79,123,80,124,1,0.3052570217335306
94,127,93,128,1,0.12421400749777144
98,130,97,131,1,0.1299185257765001
78,129,79,128,1,0.1394100826435669
105,136,104,137,1,0.12868128830855058
78,130,79,129,1,0.0811883081378913
81,122,80,123,1,0.24343663630669748
78,128,79,127,1,0.2309023484756094
91,126,90,127,1,0.1152789370096045
95,128,94,129,1,0.12903409980129488
100,132,99,133,1,0.13501674031354707
77,140,78,139,1,
77,135,78,136,1,0.07811059468796609
84,126,85,127,1,0.08778062976121168
77,139,78,139,1,0.11783838439482175
78,132,79,131,1,0.07462291777176751
78,131,79,131,1,0.11167401568778003
81,126,80,127,1,0.1038199064316036
77,138,78,139,1,0.10522998775048467
78,133,79,134,1,0.07398909003725165
93,127,92,128,1,0.0953072617070442
103,135,102,136,1,0.14452625320792484
89,125,88,126,1,0.11752713689376346
77,136,78,137,1,0.08318607019530003
77,137,78,138,1,0.0986271994712121
83,127,84,128,1,0.0670915034628832
101,133,100,134,1,0.14391518425376154
81,121,80,122,1,0.20324412901643132
102,134,101,135,1,0.14905426990239445
82,127,81,128,1,0.06323590291136526
80,121,80,122,1,0.18587591362581665
86,125,87,126,1,0.08085886156338393
96,129,95,130,1,0.13405901141007007
88,125,88,126,1,0.0966645526719597
78,134,79,135,1,0.07090268360446028
87,125,88,126,1,0.06990313631841084
106,137,105,138,1,
104,136,103,137,1,0.12984604081940118
85,126,86,127,1,0.08052285806313797
84,127,85,128,1,0.07388074240197617
78,135,79,136,1,0.06922149902061207
97,130,96,131,1,0.1306198898804852
90,126,89,127,1,0.12032607722036812
81,127,80,128,1,0.12946852696929792
92,127,91,128,1,0.11944742575910927
79,130,80,130,1,0.28564501415929155
94,128,93,129,1,0.1258023109725772
78,127,79,127,1,0.22562702189297246
98,131,97,132,1,0.14171991956185104
79,133,80,132,1,0.06444443214201105
99,132,98,133,1,0.1532040299921866
105,137,104,138,1,0.12081890637103385
83,128,84,129,1,0.06730301736543404
82,128,81,129,1,0.07015040472191776
79,132,80,131,1,0.08975190352956366
78,136,79,137,1,0.08540782149120421
79,134,80,135,1,0.05601699574125455
86,126,86,127,1,0.07210613261266023
85,127,86,128,1,0.0852259022151415
87,126,88,127,1,0.054310483414962744
93,128,92,129,1,0.11592112182797544
91,127,90,128,1,0.11837879190225432
100,133,99,134,1,0.13920788781246987
89,126,88,127,1,0.08657306154673768
95,129,94,130,1,0.13970463949786951
102,135,101,136,1,0.13211116687548088
88,126,88,127,1,0.07592142483661593
103,136,102,137,1,0.12694567233915352
78,137,79,138,1,0.10121893051967339
81,128,80,129,1,0.2126685370267184
78,140,79,141,1,0.1319364264093774
78,138,79,139,1,0.1118165098839492
79,135,80,136,1,0.08719861166412089
84,128,85,129,1,0.08194318496129542
80,126,79,127,1,0.15841868947411553
79,131,80,130,1,0.27235879383599765
78,141,79,142,1,
101,134,100,135,1,0.1286704706826586
80,122,80,123,1,0.14008546684524442
104,137,103,138,1,0.12055268183628355
78,139,79,140,1,0.11840175789074314
80,133,81,132,1,0.05854391850000624
80,134,81,135,1,0.07371360690206356
96,130,95,131,1,0.13028820020681156
87,127,88,128,1,0.06384467610793461
106,138,105,139,1,
83,129,82,130,1,0.07700427875199874
97,131,96,132,1,0.13389362043348116
90,127,89,128,1,0.10040115254165655
82,129,81,130,1,0.12429729821998048
86,127,86,128,1,0.08176458156684606
92,128,91,129,1,0.12145312208542255
79,124,79,125,1,0.22506356200916178
80,123,80,124,1,0.08980670856005685
85,128,86,129,1,0.0946002525364039
80,125,79,126,1,0.15212788382572442
80,132,81,131,1,0.28282864026730464
98,132,97,133,1,0.1318052738786839
79,136,80,137,1,0.10814467766224653
89,127,89,128,1,0.09076929737440073
79,129,80,130,1,0.26606255267404894
84,129,85,130,1,0.06888402242172259
94,129,93,130,1,0.13249367805755155
88,127,89,128,1,0.08577500055702894
81,133,82,132,1,0.13922668066579524
91,128,90,129,1,0.11198460647604126
102,136,101,137,1,0.1366345265535521
99,133,98,134,1,0.13465978323179328
105,138,104,139,1,0.13752661632485833
80,135,81,136,1,0.10392263550380437
100,134,99,135,1,0.14634473976829573
103,137,102,138,1,0.1411959702360562
80,124,79,125,1,0.15142331883040844
101,135,100,136,1,0.14333086471701753
95,130,94,131,1,0.1373132828481572
93,129,92,130,1,0.14638740127129524
79,137,80,138,1,0.10078474531285461
81,134,82,135,1,0.07702516378015811
87,128,88,129,1,0.10811802091023356
79,138,80,139,1,0.11140434069722824
79,125,79,126,1,0.17381851465067294
84,130,83,131,1,0.0877055146552974
83,130,82,131,1,0.1665309616170772
79,139,80,140,1,0.11780890146125375
85,129,86,130,1,0.07023536361729452
96,131,95,132,1,0.12381836172214147
86,128,87,129,1,0.06573933967784591
82,130,81,131,1,0.20276809018807315
104,138,103,139,1,0.13616357906174642
90,128,89,129,1,0.09939580578285753
79,140,80,141,1,0.1462166145399953
82,133,83,132,1,0.22118647616725765
80,127,80,128,1,0.20561171273087578
98,133,97,134,1,0.12889975178299273
97,132,96,133,1,0.12170943537381147
85,130,86,131,1,0.061393423552507105
82,134,83,133,1,0.062350797201866356
80,136,81,137,1,0.10506286160143305
79,141,80,142,1,0.14663860665470815
81,135,82,136,1,0.09546498550517836
88,128,88,129,1,0.117439267888277
89,128,88,129,1,0.10741831419201611
92,129,92,130,1,0.1315884470469033
86,129,87,130,1,0.06872397375163856
99,134,98,135,1,0.1286221457075398
101,136,100,137,1,0.14632024661829565
94,130,93,131,1,0.14446118584844594
86,130,87,131,1,0.07117608982256077
79,126,79,127,1,0.11384065783770508
79,142,80,143,1,
83,134,84,133,1,0.14607902379484466
91,129,90,130,1,0.1050132499900934
102,137,101,138,1,0.14200537082051554
80,137,81,138,1,0.10685791670204335
96,132,95,133,1,0.10696960449262281
95,131,94,132,1,0.13435361919587077
103,138,102,139,1,0.13602528098082314
85,131,84,132,1,0.15968075235182677
82,135,83,136,1,0.08857164716983089
81,129,80,130,1,0.19485816963893174
105,139,104,140,1,
90,129,89,130,1,0.11213756609318919
100,135,99,136,1,0.13735487369729796
80,138,81,139,1,0.1261686879842788
97,133,96,134,1,0.11788066183800035
81,136,82,137,1,0.10141510595704357
84,131,84,132,1,0.3038725948828783
87,129,88,130,1,0.10409797383594604
79,128,80,129,1,0.2291840475731372
83,135,84,134,1,0.11519139960427494
79,127,80,128,1,0.0972251994316002
80,139,81,140,1,0.13245183285304488
86,131,85,132,1,0.09503196008223937
104,139,103,140,1,0.13635169741030134
93,130,92,131,1,0.15756204135546953
99,135,98,136,1,0.1273305569620532
87,130,88,131,1,0.1338523225995113
98,134,97,135,1,0.13596411611787979
89,129,88,130,1,0.12013649033307827
91,130,90,131,1,0.13285388808288578
96,133,95,134,1,0.10481474932695647
80,128,80,129,1,0.14393145704486113
101,137,100,138,1,0.14482058905897255
95,132,94,133,1,0.1173493375766162
102,138,101,139,1,0.14285518906622455
80,140,81,141,1,0.13796750667863414
92,130,91,131,1,0.1417235513024831
80,129,80,130,1,0.10492499332887313
81,130,81,131,1,0.19925088068197672
80,141,81,142,1,0.13581112958199223
88,129,88,130,1,0.13422952884376307
100,136,99,137,1,0.13281404257677928
81,137,82,138,1,0.11784793767342598
82,136,83,137,1,0.09798253269918514
103,139,102,140,1,0.14320170220307155
94,131,93,132,1,0.14091157411287566
86,132,85,133,1,0.1032643275678155
83,136,84,137,1,0.0952731450536016
83,133,84,132,1,0.36881553557322444
97,134,96,135,1,0.11561531861230717
90,130,89,131,1,0.14541835404736272
105,140,104,141,1,
95,133,94,134,1,0.09186490111504982
80,142,81,143,1,0.15166069213817954
81,132,82,132,1,0.30525079129575217
81,138,82,139,1,0.1223479625253311
84,136,85,135,1,0.13973080600099458
87,131,88,131,1,0.13510520780387716
98,135,97,136,1,0.13077888354743447
83,131,84,132,1,0.2964123759170203
87,132,88,131,1,0.0946903991737331
81,139,82,140,1,0.12724320052686322
96,134,95,135,1,0.10246049441315588
80,143,81,144,1,
104,140,103,141,1,0.16011323055946475
100,137,99,138,1,0.14319959803820057
99,136,98,137,1,0.1396439155600094
89,130,89,131,1,0.1494550716697236
93,131,92,132,1,0.13352601718643983
101,138,100,139,1,0.16074132221639106
82,137,83,138,1,0.09900359805223392
94,132,93,133,1,0.11113260577958631
81,140,82,141,1,0.12571740664479242
82,131,83,132,1,0.2005021885780922
94,133,93,134,1,0.08510690056700823
84,135,85,135,1,0.29504370533921975
102,139,101,140,1,0.1659742305773715
87,133,86,134,1,0.0695881367751622
95,134,94,135,1,0.08438516265597829
81,141,82,142,1,0.1429091328030593
83,137,84,138,1,0.12114158710303474
80,130,81,131,1,0.1875807727554261
80,131,81,131,1,0.3003252064838111
88,130,89,131,1,0.1181476475706982
84,134,85,135,1,0.32537417136222413
97,135,96,136,1,0.12397480770642108
86,133,85,134,1,0.19624439673720892
84,137,85,138,1,0.12961843538297219
92,131,92,132,1,0.1736941793541687
103,140,102,141,1,0.16220089817854288
91,131,90,132,1,0.15464530852440042
82,138,83,139,1,0.11109599739135728
94,134,93,135,1,0.07462113297769006
85,132,85,133,1,0.32268181647162547
98,136,97,137,1,0.14142091083003014
96,135,96,136,1,0.11579079766553396
88,133,89,132,1,0.09422149716273952
81,131,82,132,1,0.029656256568506494
81,142,82,143,1,0.15089136480386528
93,132,92,133,1,0.13015184744955774
99,137,98,138,1,0.13963610705545212
95,135,96,136,1,0.09362844953181299
90,131,90,132,1,0.16304967114386468
88,132,89,132,1,0.13506137693499853
93,133,92,133,1,0.12846334846780613
